query_id,query_text,query_language,query_type,expected_files,chunk_id,document_id,title,issuer,jurisdiction,language,local_file_path,source_url,page_reference,section_reference,lexical_rank,semantic_rank,hybrid_rank,chunk_text,human_label,reviewer_note
Q19,德国对华战略如何区分“去风险”与“脱钩”，并如何描述中国的伙伴、竞争者和制度性对手三重角色？,zh,parallel-document,phase2_5/de_china_strategy_2023_zh.pdf|phase2_5/de_china_strategy_2023_en.pdf,b312d3b0-3d01-586e-a8a5-52097279f7a8,7ac8bab9-bf9f-53ae-b5cc-4d30b3a42eca,德国联邦政府的中国战略,德国联邦政府,DE,zh,phase2_5\de_china_strategy_2023_zh.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 22,,,5,10,"3. 与中国的双边关系
22
3.4. 双边经济关系
　　经济关系是我们的双边交流中一个重
要的层面。中国仍将是德国经济界的一个
重要市场。德国也是中资企业的一个重要
的销售市场。
　　中国在 1990 年代和 2000 年代初期
的经济政策的特点是对市场友好的 “改革
开放”政策。自那以后，政治利益的贯彻
变得越来越重要。加强中国共产党的控制
被置于首位。这在新冠病毒全球大流行病
期间体现得尤为突出。
　　与中国脱钩并不是德国政府的目的。
我们要保持与中国 纵横交错 的经济联系。
但是我们要减少关键领域的 依赖性，以降
低由此带来的风险。疫情暴露了我们的依
赖度，医药技术和药品便是实例。在稀土
和用于能源转型的半成品等领域同样存在
着危险的依赖性。中国以前就在与别国交
往中利用过这种依赖性。台湾海峡的局势
暴露了供应链的脆弱， 特别是半导体领域。
降低风险（De-risking）及多元化的措施
将在第四和第五章做出阐述。
　　在中国，德国企业继续处于劣势，原
因在于对市场准入的限制、被排除在政府
采购项目之外、不平等的竞争条件（如政
府补贴） 、歧视性的行政规定、强制性的
专业知识和技术转让、对知识产权保护不
足，还有产品仿冒。部分做法不符合世贸
组织的法律规定。这些情况首先对德国中
小企业而言是一项挑战。因此德国政府将
不断要求中方就市场环境进行全面的结构
改良。在如何处理这些歧视方面，德国政
府为德国企业提供政治支持。
　　我们将继续开展 德中经济顾问委员会
的工作。
　　欧洲企业对政府采购的参与在中国受
到严重的限制，而欧洲采购市场的大门对
中资企业却是敞开的。我们敦促中国拿出
一项富有雄心的方案加入世贸组织的《政
府采购协定》 。2022 年夏生效的欧盟“国
际采购工具”旨在改善欧盟企业在中国等
第三国获得公共采购订单的可能性。
　　中国的数据立法 为其安全部门提供了
过度的控制权，导致了竞争机会的不均。
继续发展我们的经济关系要求自由的、值
得信赖的、跨越国境的数据流通以及对网
络空间的公平监管。我们也会在双边框架
下争取达到这一目的。
　　欧洲单一市场为中国 货运行业企业所
提供的可能性远远超过中国为欧洲厂商提
供的条件。为使航空和航海交通保持开放
和公平，德国政府要深化交通政策领域的
专业对话。为打造一个经济、社会和生态
可持续的、有韧力和牢固的全球物流链提
供框架条件， 这一点符合我们的共同利益。
在此我们将更多地注意对等的基本原则。
　　与其他经济领域相比， 金融和服务产
业的交流还有许多拓展的潜力。德国政府
主张对等和为欧盟国家的银行保险业及其",,
Q19,德国对华战略如何区分“去风险”与“脱钩”，并如何描述中国的伙伴、竞争者和制度性对手三重角色？,zh,parallel-document,phase2_5/de_china_strategy_2023_zh.pdf|phase2_5/de_china_strategy_2023_en.pdf,feb10d86-e3c8-5b06-8eaf-5476f08ec083,7ac8bab9-bf9f-53ae-b5cc-4d30b3a42eca,德国联邦政府的中国战略,德国联邦政府,DE,zh,phase2_5\de_china_strategy_2023_zh.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 47,,5,,,"5. 国际合作
47
5.6. 联合国
　　联合国体系是基于规则的国际秩序的
核心。在联合国内处理与中国的关系，包
括寻求与中国的合作，是德国政府的中国
战略的重要组成部分。这样的考量尤以中
国的份量和影响及其作为安理会常任理事
国的责任为依据。
　　联合国依存于其成员国的积极参与。
中国在联合国及其专门机构中日益活跃，
从竞选公职、派遣专家、为维和任务部署
部队直至发起全球性倡议等。德国希望把
握此契机，寻求目标明确地与中国展开 多
边合作 和对话，为我们的立场争取理解，
并在可能的情况下共同支持倡议。德国政
府以此效力于联合国的目标、 联合国宪章、
以及现有的改革进程，如针对维和措施的
改革等。
　　中国为联合国系统的自愿捐款 并不符
合其世界经济地位。
　　德国政府注意到，中国在联合国将其
自身利益置于多边原则之上，并试图通过
新倡议按照自己的设想重塑现有的联合国
政策和纲领。
　　在此背景下，我们与欧洲和国际伙
伴共同审视中国的 全球发展倡议 及其与
2030 年可持续发展议程的关系。德国不
是中国全球发展倡议的成员，但德国政府
就与中国进行务实合作以推动 2030 年议
程的实施保持开放态度。
　　中国在世界范围内积极宣传的 全球安
全倡议可能会按中国的秩序观念改变全球
安全话语。德国政府坚持通过遵守联合国
宪章捍卫全球安全。
　　我们推行积极的人事政策，致力于使
合格候选人的成功征聘不取决于其原籍国
家，并与欧盟和其他伙伴国进行协调。这
也包括积极为来自欧盟和七国集团自己的
候选人进行宣传。我们尊重区域组织内的
适当比例。我们要求所有申请联合国职位
的候选人尊重联合国原则，将其原籍国家
的利益置于联合国系统之后，并信守中立
原则。
　　尊重人权是联合国体系的三大支柱之
一。我们将继续与伙伴一起在 联合国人权
理事会和大会第三委员会，必要时还会在
安全理事会和专门机构就中国的人权状况
发表意见。德国政府关注现有的人权标准
不受削弱以及现有人权公约的批准和实
施——正如我们自己所践行的那样。
　　在欧盟一个中国政策的框架下，德国
支持台湾在国际组织中进行务实合作。此
外，我们还向联合国秘书处倡议，将台湾
的公民社会纳入联合国及其专门机构的活
动中。
　　在提出自己的决议倡议时，我们将更
及时和更实质性地考虑非洲、亚洲和拉丁
美洲等全球伙伴的利益，寻求他们的积极
合作， 为符合联合国宪章的表述争取多数。
德国政府确定若干可以与中国发起三方倡",,
Q19,德国对华战略如何区分“去风险”与“脱钩”，并如何描述中国的伙伴、竞争者和制度性对手三重角色？,zh,parallel-document,phase2_5/de_china_strategy_2023_zh.pdf|phase2_5/de_china_strategy_2023_en.pdf,012a7420-1609-5af7-a0a6-66f37840305e,7ac8bab9-bf9f-53ae-b5cc-4d30b3a42eca,德国联邦政府的中国战略,德国联邦政府,DE,zh,phase2_5\de_china_strategy_2023_zh.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 7,,,6,,"7
1.
导言
1.1. 德中关系　 .................................................. 　8
1.2. 中国战略的目标 　  ............................................ 　8
1.3. 伙伴、竞争者和制度性对手 　 ................................... 　9
1.4. 我们的价值观和利益 　  ....................................... 　10",,
Q19,德国对华战略如何区分“去风险”与“脱钩”，并如何描述中国的伙伴、竞争者和制度性对手三重角色？,zh,parallel-document,phase2_5/de_china_strategy_2023_zh.pdf|phase2_5/de_china_strategy_2023_en.pdf,5d1748ad-e4d2-536a-884a-1301165b9c25,7ac8bab9-bf9f-53ae-b5cc-4d30b3a42eca,德国联邦政府的中国战略,德国联邦政府,DE,zh,phase2_5\de_china_strategy_2023_zh.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 5,,,8,,"5
1. 导言　 ........................................................ 　6
2. 欧盟共同对华政策框架下德国的中国战略 　 ........................ 　12
3. 与中国的双边关系　 ........................................... 　16
4. 巩固德国和欧盟　 ............................................. 　28
5. 国际合作　 ................................................... 　40
6. 对华政策的协调与中国能力 　  ................................... 　50",,
Q19,德国对华战略如何区分“去风险”与“脱钩”，并如何描述中国的伙伴、竞争者和制度性对手三重角色？,zh,parallel-document,phase2_5/de_china_strategy_2023_zh.pdf|phase2_5/de_china_strategy_2023_en.pdf,cd7c2bf5-aed8-59fd-9df2-b7f00ff2593d,7ac8bab9-bf9f-53ae-b5cc-4d30b3a42eca,德国联邦政府的中国战略,德国联邦政府,DE,zh,phase2_5\de_china_strategy_2023_zh.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 48,,9,,,"5. 国际合作
48
议的主题，以明确和扩大中国、欧盟和第 三方之间的交集。
5.7. 安全政策
　　我们越来越多地将中国视为地缘政治
中重要的安全政策行动者，其能力建设和
行为也触及欧洲安全利益。印度—太平洋
地区的局势发展可能会对欧洲—大西洋地
区的安全产生直接影响。
　　中国的军备扩充囊括其核武库及包含
海军在内的所有兵种。这种军备扩充及其
相关行为使印太地区的国家感到不安。为
了加强区域和全球安全构架，中国理应全
面参与多边军控机制。
　　德国欢迎中国重申核战争不可能打
赢、也绝不能发动的立场。
　　德国的安全依赖欧盟的行动能力及其
内部团结、跨大西洋联盟的稳固、我们与
法国的深厚友谊以及与美国紧密而充满信
任的伙伴关系。中国与美国的对抗关系与
上述利益相抵牾。
　　中国与俄罗斯的关系 ，尤其自俄罗斯
入侵乌克兰以来，对德国的安全政策有直
接的影响。在 2022 年 2 月 4 日的共同声
明中，中国和俄罗斯承诺在所有领域明显
加强合作。他们反对北约进一步扩大，并
要求在其周边拥有地区势力范围。
　　俄罗斯入侵乌克兰是对 《联合国宪章》
的彻底违背。中国不仅未能令人信服地捍
卫乌克兰的主权和领土完整，而且拥趸俄
罗斯针对北约的叙事。我们将与中国继续
对话，敦促其表明反对俄罗斯侵略战争的
立场。
　　联合国安全理事会常任理事国对维护
和捍卫《联合国宪章》具有特殊责任。我
们看到，密切的俄中合作使得这一责任难
以履行。德国期待中国以具体行动证实其
对主权、领土完整和《联合国宪章》原则
的承诺。
　　如果中国加强与俄罗斯的 军备合作 ，
特别是如果中国在俄罗斯侵略战争的背景
下向其供应武器，欧盟与中国以及我们两
国的双边关系将直接受到影响。
　　2022 年欧盟制定了战略指南，北约
制定了战略概念。 欧盟和北约之间就对华
政策进行密切协调不可或缺。与此同时，
两个组织在与中国的安全政策问题对话中
均发挥着重要角色。
　　台湾海峡的安全对于该地区及更广泛
区域的和平与稳定至关重要。德国主张缓
和局势。改变台湾海峡现状的前提是和平
和协商一致。军事升级将会影响德国和欧
洲的利益。
　　由于领土争端未解和军事化加剧， 南
中国海局势紧张。我们支持中国与东盟成
员国制定符合《联合国海洋法公约》的、",,
Q19,德国对华战略如何区分“去风险”与“脱钩”，并如何描述中国的伙伴、竞争者和制度性对手三重角色？,zh,parallel-document,phase2_5/de_china_strategy_2023_zh.pdf|phase2_5/de_china_strategy_2023_en.pdf,345c7c0d-f6e8-545f-94ed-e815b97cf306,7ac8bab9-bf9f-53ae-b5cc-4d30b3a42eca,德国联邦政府的中国战略,德国联邦政府,DE,zh,phase2_5\de_china_strategy_2023_zh.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 20,,10,,,"3. 与中国的双边关系
20
3.2. 议会和民间交往
　　议会和民间交往以及文化和教育交流
是我们与所有国家的双边关系中的核心成
分，对双边关系的广度、深度和稳定性都
有重要影响。议会之间的交流和对话是与
中国的政府间关系的重要补充。
　　我们支持与中国的 议会交往，也乐于
推动这种交往的发展。我们致力于让所有
感兴趣的德国联邦议会和欧洲议会议员都
能前往中国旅行，主张取消针对个别议员
的入境禁令。
　　德国政府致力于使 政治基金会的工作
条件得到改善。这些基金会与台湾的合作
符合我们的一个中国政策。
　　市际和州省伙伴关系 是双边关系的重
要支撑，为双边合作作出了具体的贡献。
它还有助于增加相互理解、推动德中公民
社会交流。德国政府欢迎这些伙伴关系，
也会就此与各联邦州保持密切协调。
　　德中对话论坛是公民社会交流的一个
平台。那里讨论的议题与双方合作的重点
相符，我们愿意让它继续下去。
　　我们致力于在尊重文化自由的基础上
开展紧密的 文化合作 。德国文化推广机
构——特别是歌德学院及其语言学习中
心——的工作条件明显逊于中国在德国的
文化中心。中国文化中心的活动内容完全
不受德国政府机构的任何控制。而德国的
科学、资助和传播机构却在中国面临越来
越多的审查和行政干预。2005 年签署的
《德意志联邦共和国和中华人民共和国 文
化合作协定》是我们解决不断增加的不平
衡的参照点。
　　中国媒体在德国和德国媒体在中国的
工作条件之间也存在着巨大的不平衡。我
们将继续为派遣驻华德国记者提供支持。
我们致力于让“德国之声”的内容可以重
新获准在中国传播，就像中国媒体的内容
可以在德国传播。我们要继续开展双边媒
体对话，并以推动改善德国媒体在中国的
工作条件为目标。
　　德国政府重视双向人际交流，尤其是
前往对方国家旅行和逗留。我们为此提供
现代化的签证程序， 加速和简化申请手续。
我们利用对话的平台争取中方也使签证办
理手续便利化。
　　为加强双边关系、扩充“中国能力” ，
我们支持高校和科研机构间的合作，支持
学生和研究人员的 流动、支持职业教育、
青年和专业人员交流以及青少年福利事业
交流。 我们还争取为受训生提供交流机会。
　　德国联邦政府欢迎两大基督教派的 海
外社区在中国的活动，高度评价它们在与
中国基督教徒的对话中做出的贡献。",,
Q19,德国对华战略如何区分“去风险”与“脱钩”，并如何描述中国的伙伴、竞争者和制度性对手三重角色？,zh,parallel-document,phase2_5/de_china_strategy_2023_zh.pdf|phase2_5/de_china_strategy_2023_en.pdf,3fa8f1e7-2e2d-52ae-8d0f-14b1ea47c778,7ac8bab9-bf9f-53ae-b5cc-4d30b3a42eca,德国联邦政府的中国战略,德国联邦政府,DE,zh,phase2_5\de_china_strategy_2023_zh.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 12,,,10,,"12
2.
欧盟共同对华政策框架下
德国的中国战略",,
Q20,"How does Germany’s China Strategy define China as partner, competitor and systemic rival, and how does it distinguish de-risking from decoupling?",en,parallel-document,phase2_5/de_china_strategy_2023_en.pdf|phase2_5/de_china_strategy_2023_zh.pdf,fcb237ad-b8f0-5823-8542-9279dcd669c7,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 10,,1,1,1,"main an im-
portant element of bilateral cooperation with
China. The Federal Government is committed to
ensuring that this cooperation becomes fairer,
more sustainable and more reciprocal. China
is Germany’s largest single trading partner, but
whereas China’s dependencies on Europe are
constantly declining, Germany’s dependencies
on China have taken on greater significance
in recent years.
Germany accepts competition with China.
Germany and Europe also compete with many
other partners. Everyone benefits from compe-
tition when it is based on fair rules. It is not our
intention to impede China’s economic progress
and development. At the same time, de-risking is
urgently needed. However, we are not pursuing a
decoupling of our economies.
This systemic rivalry is reflected in the fact that
Germany and China have different concepts of
the principles governing the international order
in important areas. The Federal Government is
observing with concern how China is endeavour-
ing to influence the international order in line
with the interests of its single-party system and
thus to relativise the foundations of the rules-
based international order, such as the status
of human rights.",,
Q20,"How does Germany’s China Strategy define China as partner, competitor and systemic rival, and how does it distinguish de-risking from decoupling?",en,parallel-document,phase2_5/de_china_strategy_2023_en.pdf|phase2_5/de_china_strategy_2023_zh.pdf,2256d395-f548-513c-8d17-ac250af258ed,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 34,,,2,6,".
In view of this, unfair practices on the part of
China can have a negative impact on our  security,
sovereignty and prosperity. We must address this
threat in Germany and at European level with
suitable means.
In addition to improving the regulatory frame-
work in Germany and Europe, de-risking is
necessary. This refers to reducing dependencies
in critical areas, keeping geopolitical aspects
in mind when taking economic decisions, and
increasing our resilience. De-risking involves a
range of different measures, which are ex-
plained below. We consider de-risking to be an
expedient supplement to our actual strength,
namely the openness of our political, economic
and social system.",,
Q20,"How does Germany’s China Strategy define China as partner, competitor and systemic rival, and how does it distinguish de-risking from decoupling?",en,parallel-document,phase2_5/de_china_strategy_2023_en.pdf|phase2_5/de_china_strategy_2023_zh.pdf,bc8d9ebf-ecfc-51cd-b94f-0e71e2cd93a2,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 10,,2,,7,"1. Introduct Ion
10
1.3.  Partner, competitor, systemic rival
China exerts a crucial influence on all key issues
relating to our world order. The Federal Govern-
ment is seeking to cooperate with China, partic-
ularly as an essential actor in solving key global
challenges. China is the biggest emitter of CO2
worldwide. It will not be possible to overcome
the climate crisis without China. Its actions are
decisive for the preservation of biological diversi-
ty and the environment. At the same time, China
is the biggest producer of renewable energies.
The Federal Government is encouraging China
to live up to its global responsibility as China’s
climate and environmental policy decisions have
an impact on the entire world.
China can be a crucial actor in sustainable de-
velopment, global health and the prevention
of pandemics, as well as for the provision of
further global public goods. The Federal Gov-
ernment will seize the opportunities afforded
by cooperation.
Economic and trade relations remain an im-
portant element of bilateral cooperation with
China. The Federal Government is committed to
ensuring that this cooperation becomes fairer,",,
Q20,"How does Germany’s China Strategy define China as partner, competitor and systemic rival, and how does it distinguish de-risking from decoupling?",en,parallel-document,phase2_5/de_china_strategy_2023_en.pdf|phase2_5/de_china_strategy_2023_zh.pdf,cc190c76-d4f0-507f-824e-4b6f29149364,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 11,,4,4,2,"1. Introduct Ion
11
China’s conduct and decisions have caused the
elements of rivalry and competition in our
relations to increase in recent years. This has
prompted the Federal Government to recalibrate
its cooperation with China and its approach to
the challenges bound up with this, both bilat-
erally and in the European context. The Federal
Government places its trust in the strength of
Germany’s and Europe’s democratic basic order
and social market economy.
Systemic rivalry with China does not mean that
we cannot cooperate. On the contrary, the Feder-
al Government is seeking to cooperate with Chi-
na on the basis of fair conditions. Cooperation
with China is thus a fundamental element of the
Federal Government’s Strategy on China.
However, the Federal Government never loses
sight of the fact that differences with China
relate to the Chinese Government’s political
actions. With its huge diversity, China has made
great achievements, which are admired also in
Germany. Exchange with Chinese society is
enriching for both Germany and China. Our two
countries are linked by Chinese people in Germa-
ny and Germans in China – be it for short visits,",,
Q20,"How does Germany’s China Strategy define China as partner, competitor and systemic rival, and how does it distinguish de-risking from decoupling?",en,parallel-document,phase2_5/de_china_strategy_2023_en.pdf|phase2_5/de_china_strategy_2023_zh.pdf,2bd54453-e138-5f70-91ae-84739c94ec5e,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 7,,,3,8,"7
1.

Introduction
1.1.  German-Chinese relations   .............................................  8
1.2.  Aims of the Strategy on China   ..........................................  9
1.3.  Partner, competitor, systemic rival   .....................................  10
1.4.  Our values and interests   ..............................................  11",,
Q20,"How does Germany’s China Strategy define China as partner, competitor and systemic rival, and how does it distinguish de-risking from decoupling?",en,parallel-document,phase2_5/de_china_strategy_2023_en.pdf|phase2_5/de_china_strategy_2023_zh.pdf,f5c3b9a6-c981-51cf-9876-4fe9e75dcfcf,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 9,,3,9,3,"1. Introduct Ion
9
1.2.  Aims of the Strategy on China
China has changed. As a result of this and Chi-
na’s political decisions, we need to change our
approach to China. The Federal Government
will, together in Europe and with international
partners, define new parameters under which
Germany’s interests will be upheld in its coop-
eration with China, while living up to our global
responsibility.
This strategy for our approach to China and the
challenges arising from China comprises three
dimensions: bilateral relations with China,
strengthening Germany and the EU, and interna-
tional cooperation.
Its aims are as follows:
• to present the Federal Government’s views on the status of and prospects for rela-
tions with China;
• to enable the Federal Government to assert our values and interests more effectively
in the complex relationship with China;
• to present means and instruments by which the Federal Government can work with
China, without endangering Germany’s free and democratic way of life, our sover-
eignty and prosperity, as well as our security and partnerships with others;
• to provide the framework within which our Federal Ministries can give coherence to",,
Q20,"How does Germany’s China Strategy define China as partner, competitor and systemic rival, and how does it distinguish de-risking from decoupling?",en,parallel-document,phase2_5/de_china_strategy_2023_en.pdf|phase2_5/de_china_strategy_2023_zh.pdf,7a3767fd-9c6d-519b-a9b2-f2acbf86a7b2,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 34,,8,6,4,"4. stren Gthen InG Germany and the eu
34
Increasing competition and systemic rivalry with
China require new efforts in Germany and the
EU to strengthen our economy, competitiveness
and technological sovereignty, as well as to pro-
tect our open societies and assert our interests
vis-à-vis China.
China is a serious competitor for German and
European business. China has already achieved
a market-leading role in a number of areas; a
range of state measures and a strongly protect-
ed market are playing an important role in this
regard. Business, science and politics are closely
connected in China’s actions.
Strategies (Made in China 2025, Dual Circulation)
and statements by the Chinese leadership (e. g.
President Xi to party committees in 2020) indi-
cate that China is seeking to create economic and
technological dependencies with a view to using
these to assert political objectives and interests.
At the same time, China, citing security interests,
is working to make itself more independent from
foreign contributions and supplies.
In view of this, unfair practices on the part of
China can have a negative impact on our  security,
sovereignty and prosperity. We must address this",,
Q20,"How does Germany’s China Strategy define China as partner, competitor and systemic rival, and how does it distinguish de-risking from decoupling?",en,parallel-document,phase2_5/de_china_strategy_2023_en.pdf|phase2_5/de_china_strategy_2023_zh.pdf,0edb4a30-8803-59e7-9fea-dee569268056,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 25,,,5,9,"3. BI lateral relat Ions w I th c h I na
25
exerted by the CCP is in the foreground in this
regard. This became clear especially during the
COVID-19 pandemic.
The Federal Government is not seeking to engage
in any decoupling with China. We want to pre-
serve our close economic ties with the country.
However, we want to become less dependent in
critical sectors in order to reduce the risks they
entail. The pandemic revealed our dependencies,
e. g. in the field of medical technology and me-
dicinal products. There are also critical depen-
dencies in other important sectors, such as rare
earths and preliminary products that we need for
the energy transition, and China has exploited
other countries’ dependencies in the past. The
situation in the Taiwan Strait shows how vul-
nerable supply chains are, particularly as regards
semiconductors. De-risking and diversification
measures are explained in Chapters 4 and 5.
German companies continue to face disadvan-
tages in China, including as a result of restricted
market access and investment opportunities,
exclusion from public procurement, and unequal
competition e. g. through public subsidies, reg-",,
Q20,"How does Germany’s China Strategy define China as partner, competitor and systemic rival, and how does it distinguish de-risking from decoupling?",en,parallel-document,phase2_5/de_china_strategy_2023_en.pdf|phase2_5/de_china_strategy_2023_zh.pdf,723fe37f-9cfd-537e-b5b9-706a386402f3,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 16,,6,10,5,"2. Germany’s strate Gy on c h I na as part of the jo I nt eu pol Icy on c h I na
16
A successful approach to China requires Europe
as a whole to bring its influence to bear. The
Federal Government is thus aligning its policy
on China with that of Europe’s. This policy is
embedded in the aims and principles of the EU’s
common policy on China and based on constant
close coordination with EU partners. We regard
this German strategy document as a means of
enhancing a coherent European policy on China.
Most aspects of Germany’s relations with China
have both a bilateral and a European dimension.
We are pursuing our interests in accordance with
the EU’s objectives. Closer coordination with
EU partners fosters a pan-European approach;
it also, for example, facilitates joint action by EU
member states in multilateral forums.
Germany’s bilateral talks with China are also
intended to complement and reinforce our EU
partners’ talks. The Federal Government will
continue to make it clear that it cannot be a ne-
gotiating partner for China on matters for which
the EU is responsible.
German-Chinese meetings and intergovern-
mental consultations are also an opportu-",,
Q20,"How does Germany’s China Strategy define China as partner, competitor and systemic rival, and how does it distinguish de-risking from decoupling?",en,parallel-document,phase2_5/de_china_strategy_2023_en.pdf|phase2_5/de_china_strategy_2023_zh.pdf,75aa8c09-05df-58f2-9d56-ca2d628e80a3,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 8,,5,,10,"to make it less
dependent on other countries, while making
international production chains more depen-
dent on China. While some liberalisation steps
have been taken, the conditions for access to
the Chinese market in other important sectors
have been tightened. This is reflected in our
bilateral trade.
In terms of foreign policy, China is pursuing
its own interests far more assertively and is at-
tempting in various ways to reshape the existing
rules-based international order. This is having an
impact on European and global security.
At the same time, China is an essential partner as
regards global challenges.
Against this backdrop, China is  simultaneously a
partner, competitor and systemic rival for the
Federal Government. Our Strategy on  China is
firmly rooted in the common policy on China
of the EU.",,
Q20,"How does Germany’s China Strategy define China as partner, competitor and systemic rival, and how does it distinguish de-risking from decoupling?",en,parallel-document,phase2_5/de_china_strategy_2023_en.pdf|phase2_5/de_china_strategy_2023_zh.pdf,096a56d9-6b95-5bdc-8017-e964d7c05e2c,a1a70ffe-651a-5128-a659-599647de2566,Strategy on China of the Government of the Federal Republic of Germany,Federal Government of Germany,DE,en,phase2_5\de_china_strategy_2023_en.pdf,https://www.auswaertiges-amt.de/en/aussenpolitik/regionaleschwerpunkte/asien/strategy-on-china/2608618,Page 60,,,7,,"State Secretaries, coor-
dination efforts will be conducted on a regular
basis between the Ministries.
The Federal Government will regularly report on
the implementation of the Strategy on China. Its
evaluations of the Strategy will involve the Ger-
man Bundestag and other key stakeholders.
These key stakeholders particularly include the
Länder. During regular meetings between the
Federation and the Länder, we will place topics
relating to China that also concern the Länder on
the agenda. The Federal Government supports
these meetings through exchanges and addition-
al measures at the level of experts.
The Federal Government will establish a contin-
uous exchange with business associations, com-
panies and trade unions on the implementation
of the Strategy on China, so as to consistently
develop German-Chinese business relations.
We support universities, the German Rectors’
Conference, non-university research institu-
tions and the Alliance of Science Organisations
in Germany in their efforts to deal with Chinese
institutions in a coordinated way. We support the
networking at European level of German science
organisations. We are continuing our intermin-",,
